ts,price,phase,q_hold,q_high,q_low,action_idx,action,entry,reason
2025-12-03T17:23:42.182839,155.724,0.703,1605.1419677734375,4008.32666015625,843.5838623046875,1,High,0,cooldown
2025-12-03T17:23:43.115684,155.723,0.7186,1596.9088134765625,3976.205810546875,854.28564453125,2,Low,0,insufficient_q_advantage
2025-12-03T17:23:44.020470,155.723,0.7337,1595.52734375,3974.90966796875,852.0678100585938,1,High,0,cooldown
2025-12-03T17:23:44.983135,155.723,0.7497,1598.08447265625,3976.681884765625,856.9426879882812,1,High,0,cooldown
2025-12-03T17:23:45.916660,155.724,0.7653,1600.8621826171875,4002.511962890625,838.016845703125,1,High,0,cooldown
2025-12-03T17:23:46.829850,155.724,0.7805,1603.0863037109375,4006.118896484375,840.1456298828125,1,High,0,cooldown
2025-12-03T17:23:47.763256,155.723,0.7961,1593.416748046875,3973.0595703125,848.3072509765625,1,High,0,cooldown
2025-12-03T17:23:48.723595,155.72,0.8121,1573.760498046875,3875.076416015625,896.1395263671875,1,High,0,cooldown
2025-12-03T17:23:49.707790,155.719,0.8285,1569.2161865234375,3846.859375,911.705810546875,1,High,0,cooldown
2025-12-03T17:23:50.639586,155.719,0.844,1568.7398681640625,3845.9716796875,911.407470703125,1,High,1,entry_executed
2025-12-03T17:23:52.196916,155.72,0.8699,1573.1708984375,3874.945068359375,894.3783569335938,2,Low,0,insufficient_q_advantage
2025-12-03T17:23:53.125609,155.72,0.8854,1576.19677734375,3877.942138671875,899.7246704101562,2,Low,0,insufficient_q_advantage
2025-12-03T17:23:54.060511,155.72,0.901,1573.3359375,3874.9619140625,894.94140625,1,High,0,cooldown
2025-12-03T17:23:55.033081,155.72,0.9172,1577.327392578125,3879.17919921875,901.6513061523438,1,High,0,cooldown
2025-12-03T17:23:55.991825,155.72,0.9332,1575.79541015625,3877.6005859375,898.841796875,1,High,0,cooldown
2025-12-03T17:23:57.011473,155.72,0.9502,1573.0953369140625,3874.27978515625,895.1214599609375,2,Low,0,insufficient_q_advantage
2025-12-03T17:23:58.030481,155.72,0.9672,1573.4049072265625,3874.943115234375,895.2003173828125,1,High,0,cooldown
2025-12-03T17:23:58.983718,155.719,0.9831,1565.760009765625,3843.064697265625,906.488037109375,1,High,0,cooldown
2025-12-03T17:23:59.909221,155.718,0.9985,1561.77978515625,3813.9921875,924.3153076171875,0,Hold,0,hold
2025-12-03T17:24:00.851185,155.718,0.0142,1569.613525390625,3152.16943359375,1532.242919921875,1,High,0,cooldown
2025-12-03T17:24:01.809362,155.72,0.0302,1563.1934814453125,3141.6357421875,1531.0494384765625,1,High,0,cooldown
2025-12-03T17:24:02.762918,155.72,0.046,1576.1341552734375,3169.507568359375,1534.5279541015625,1,High,0,cooldown
